,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
1539,Maruti,DELTA PETROL 1.2,563000,2019,Delhi,Petrol,93378,Manual,1,11007
1540,Honda,1.2L I-VTEC S,474000,2017,Delhi,Petrol,41512,Manual,1,9267
1541,Hyundai,MAGNA 1.2 KAPPA VTVT,466000,2017,Delhi,CNG,34332,Manual,2,9110
1542,Hyundai,SPORTZ 1.2,540000,2017,Delhi,Petrol,83608,Manual,1,10557
1543,Maruti,ZXI,482000,2017,Delhi,Petrol,40512,Manual,2,9423
1544,Maruti,ALPHA 1.5,1021000,2020,Delhi,Petrol,5574,Manual,1,19434
1545,Honda,1.2L I-VTEC S,403000,2014,Delhi,Petrol,41700,Manual,1,7879
1546,Maruti,VXI,717000,2021,Delhi,Petrol,34262,Manual,1,14017
1547,Hyundai,SPORTZ 1.2,551000,2016,Delhi,Petrol,35401,Manual,1,10772
1548,Ford,TITANIUM 1.5L SIGNATURE EDITION (SUNROOF) PETROL,922000,2019,Delhi,Petrol,21228,Manual,1,17549
1549,Honda,1.2L I-VTEC S,391000,2016,Delhi,Petrol,101652,Manual,1,7644
1550,Maruti,ZXI,531000,2016,Delhi,Petrol,3109,Manual,1,10381
1551,Volkswagen,HIGHLINE DIESEL,857000,2019,Delhi,Diesel,52858,Manual,1,16312
1552,Maruti,LXI 1.0,501000,2020,Delhi,Petrol,9739,Manual,1,9795
1553,Maruti,VXI,429000,2015,Delhi,Petrol,31059,Manual,1,8387
1554,Hyundai,SX 1.0 (O) TURBO IMT,1010000,2020,Delhi,Petrol,11066,Manual,1,19224
1555,Maruti,VXI,314000,2012,Delhi,Petrol,64687,Manual,1,6139
1556,Hyundai,SPORTZ (O) 1.2 KAPPA VTVT,484000,2017,Delhi,Petrol,37022,Manual,1,9462
1557,Maruti,ALPHA PETROL 1.2,465000,2016,Delhi,Petrol,100546,Manual,2,9091
1558,Hyundai,SX (O) 1.6 PETROL,1010000,2018,Delhi,Petrol,60036,Manual,1,19224
1559,Maruti,LXI P,198000,2012,Delhi,Petrol,39085,Manual,1,3871
1560,Hyundai,ASTA (O) 1.2 KAPPA VTVT,424000,2016,Delhi,Petrol,79736,Manual,1,8289
1561,Hyundai,MAGNA (O) 1.2,233000,2011,Delhi,Petrol,33644,Manual,1,4555
1562,Maruti,LXI,276000,2012,Delhi,Petrol,45863,Manual,1,5396
1563,Maruti,VXI,243000,2015,Delhi,Petrol,39615,Manual,1,4751
1564,Honda,1.2L I-VTEC S,366000,2015,Delhi,Petrol,115562,Manual,1,7155
1565,Hyundai,E PLUS 1.6 PETROL,926000,2019,Delhi,Petrol,24335,Manual,1,17626
1566,Maruti,LXI,135000,2010,Delhi,Petrol,19332,Manual,1,2639
1567,Maruti,VXI,539000,2018,Delhi,Petrol,57941,Manual,1,10538
1568,Maruti,LXI,310000,2014,Delhi,Petrol,41913,Manual,1,6061
1569,Maruti,DELTA PETROL 1.2,554000,2017,Delhi,Petrol,36495,Manual,1,10831
1570,Honda,S MT,321000,2015,Delhi,Petrol,56663,Manual,2,6276
1571,Maruti,VXI,553000,2019,Delhi,Petrol,42110,Manual,1,10811
1572,Honda,S MT,270000,2012,Delhi,Petrol,51612,Manual,1,5279
1573,Hyundai,SPORTZ 1.1,211000,2011,Delhi,Petrol,72367,Manual,2,4125
1574,Renault,NEOTECH RXL 1.0 MT,443000,2021,Delhi,Petrol,11812,Manual,1,8661
1575,Toyota,G PETROL,276000,2011,Delhi,Petrol,118769,Manual,2,5396
